iucn_sid,am_sid,sciname,cat_code,pop_trend,spatial_source,rgn_id,rgn_name,n_cells,presence,n_spp_rgn
NA,SLB-189545,Alpheus idiocheles,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-189633,Chlorocurtis jactans,NE,NA,am,39,Maldives,2,NA,5476
NA,W-Bch-209047,Paractaea retusa,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Bch-209528,Ebaliopsis erosa,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-190089,Ligur ensiferus,NE,NA,am,39,Maldives,20,NA,5476
NA,SLB-190304,Niobafia erosa,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-190321,Pagurixus anceps,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Bch-209148,Palmyria palmyrensis,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Bch-443862,Tetraloides heterodactylus,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-160064,Echinodiscus auritus,NE,NA,am,39,Maldives,38,NA,5476
NA,ITS-551548,Gennadas sordidus,NE,NA,am,39,Maldives,24,NA,5476
NA,ITS-551552,Lucifer hanseni,NE,NA,am,39,Maldives,20,NA,5476
NA,ITS-551594,Metapenaeopsis aegyptia,NE,NA,am,39,Maldives,38,NA,5476
NA,ITS-551660,Penaeopsis jerryi,NE,NA,am,39,Maldives,40,NA,5476
NA,ITS-551714,Sicyonia fallax,NE,NA,am,39,Maldives,43,NA,5476
NA,ITS-612565,Tuleariocaris holthuisi,NE,NA,am,39,Maldives,38,NA,5476
NA,ITS-612466,Periclimenes mahei,NE,NA,am,39,Maldives,38,NA,5476
NA,ITS-612346,Periclimenaeus nobilii,NE,NA,am,39,Maldives,38,NA,5476
NA,ITS-659883,Anchistioides compressus,NE,NA,am,39,Maldives,38,NA,5476
NA,ITS-659924,Alpheus oahuensis,NE,NA,am,39,Maldives,38,NA,5476
NA,ITS-659947,Synalpheus albatrossi,NE,NA,am,39,Maldives,38,NA,5476
NA,ITS-660149,Albunea speciosa,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Bch-209116,Etisus bifrontalis,NE,NA,am,39,Maldives,31,NA,5476
NA,W-Bch-209000,Neoliomera pubescens,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Bch-395017,Pachygrapsus fakaravensis,NE,NA,am,39,Maldives,38,NA,5476
NA,WBD-Eup-40,Euphausia sibogae,NE,NA,am,39,Maldives,39,NA,5476
NA,WBD-Eup-73,Stylocheiron microphthalma,NE,NA,am,39,Maldives,39,NA,5476
NA,W-Pol-131210,Neodexiospira pseudocorrugata,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Pol-209659,Lepidonotus cristatus,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Pol-130802,Lepidonotus tenuisetosus,NE,NA,am,39,Maldives,37,NA,5476
NA,SLB-2396,Neanthes succinea,NE,NA,am,39,Maldives,35,NA,5476
NA,W-Bry-111527,Schizoporella errata,NE,NA,am,39,Maldives,36,NA,5476
NA,URM-2-1818,Megalocercus huxleyi,NE,NA,am,39,Maldives,38,NA,5476
NA,URM-2-2771,Cystodytes solitus,NE,NA,am,39,Maldives,38,NA,5476
NA,URM-2-2974,Aplidium flavolineatum,NE,NA,am,39,Maldives,38,NA,5476
NA,URM-2-3312,Asajirus gulosus,NE,NA,am,39,Maldives,64,NA,5476
NA,SLB-38278,Oligotrema psammatodes,NE,NA,am,39,Maldives,241,NA,5476
NA,URM-2-3470,Molguloides cyclocarpa,NE,NA,am,39,Maldives,81,NA,5476
NA,URM-2-3843,Eusynstyela hartmeyeri,NE,NA,am,39,Maldives,38,NA,5476
NA,URM-2-4175,Brooksia rostrata,NE,NA,am,39,Maldives,35,NA,5476
NA,URM-2-998,Anoplodactylus glandulifer,NE,NA,am,39,Maldives,38,NA,5476
NA,URM-2-1150,Pallenopsis spinipes,NE,NA,am,39,Maldives,38,NA,5476
NA,URM-2-351,Tanystylum duospinum,NE,NA,am,39,Maldives,11,NA,5476
NA,URM-2-373,Tanystylum rehderi,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Gtr-114615,Urodasys viviparus,NE,NA,am,39,Maldives,38,NA,5476
NA,ITS-154637,Golfingia capensis,NE,NA,am,39,Maldives,40,NA,5476
NA,ITS-772610,Apionsoma pectinatum,NE,NA,am,39,Maldives,38,NA,5476
NA,ITS-154939,Phascolosoma pacificum,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-119286,Gastroptychus investigatoris,NE,NA,am,39,Maldives,53,NA,5476
NA,SLB-128674,Electroma zebra,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-714803,Arcopagia isseli,NE,NA,am,39,Maldives,23,NA,5476
NA,SLB-130970,Alpheus splendidus,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-131036,Neoalpheopsis euryone,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-209584,Chromodoris africana,NE,NA,am,39,Maldives,26,NA,5476
NA,SLB-93864,Chromodoris reticulata,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-93878,Chromodoris albopunctata,NE,NA,am,39,Maldives,33,NA,5476
NA,SLB-94100,Leucosolenia canariensis,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-94124,Leucosolenia coriacea,NE,NA,am,39,Maldives,41,NA,5476
NA,W-Sca-344412,Episiphon virgula,NE,NA,am,39,Maldives,4,NA,5476
NA,W-Sca-344201,Fissidentalium horikoshii,NE,NA,am,39,Maldives,3,NA,5476
NA,W-Msc-599286,Cratena simba,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Bch-440144,Paradynomene tuberculata,NE,NA,am,39,Maldives,40,NA,5476
NA,SLB-101698,Alima orientalis,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-101709,Anchisquilla chani,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-101870,Mesacturoides fimbriatus,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-101961,Cloridina microphthalma,NE,NA,am,39,Maldives,23,NA,5476
NA,SLB-102589,Neotrevathana elongatum,NE,NA,am,39,Maldives,36,NA,5476
NA,W-Bch-209462,Cryptodromia bullifera,NE,NA,am,39,Maldives,31,NA,5476
NA,W-Cum-182575,Nannastacus gibbosus,NE,NA,am,39,Maldives,36,NA,5476
NA,W-Msc-527557,Stomatella auricula,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-136881,Eucheuma arnoldii,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Por-171271,Samus anonymus,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-155277,Conchodytes biunguiculatus,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-155287,Plesionika indica,NE,NA,am,39,Maldives,41,NA,5476
NA,W-Msc-208134,Chicoreus palmarosae,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-181359,Circenita callipyga,NE,NA,am,39,Maldives,35,NA,5476
NA,SLB-155744,Pylopaguropsis zebra,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Bch-440188,Lamoha murotoensis,NE,NA,am,39,Maldives,41,NA,5476
NA,SLB-156547,Acasta fenestrata,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-157806,Pontonides loloata,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-157856,Exoclimenella maldivensis,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-157940,Upogebia carinicauda,NE,NA,am,39,Maldives,35,NA,5476
NA,W-Por-165740,Axinyssa aplysinoides,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-511641,Zafra vercoi,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-504632,Arcopsis sculptilis,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-174356,Uroptychus tridentatus,NE,NA,am,39,Maldives,26,NA,5476
NA,SLB-189542,Alpheus bradypus,NE,NA,am,39,Maldives,21,NA,5476
NA,SLB-189549,Alpheus ochrostriatus,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-189550,Alpheus perplexus,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Bch-440346,Ashtoret picta,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-189565,Axiopsis pica,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-189595,Catapagurus ensifer,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Bch-442269,Furtipodia petrosa,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Bch-208985,Liomera semigranosa,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-190206,Parapontophilus longirostris,NE,NA,am,39,Maldives,11,NA,5476
NA,SLB-190296,Neocallichirus jousseaumei,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-190324,Pagurixus concolor,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-190394,Petrolisthes borradailei,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Bch-443873,Quadrella serenei,NE,NA,am,39,Maldives,39,NA,5476
NA,SLB-190471,Pylopaguropsis lewinsohni,NE,NA,am,39,Maldives,39,NA,5476
NA,SLB-190486,Synalpheus heroni,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-208609,Turbinella pyrum,NE,NA,am,39,Maldives,12,NA,5476
NA,W-Oph-212328,Ophiactis picteti,NE,NA,am,39,Maldives,31,NA,5476
NA,W-Bch-211043,Paraxanthodes cumatodes,NE,NA,am,39,Maldives,37,NA,5476
NA,SLB-94649,Anteaeolidiella indica,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-71725,Stylocheilus citrinus,NE,NA,am,39,Maldives,17,NA,5476
NA,W-Iso-256676,Natatolana insignis,NE,NA,am,39,Maldives,25,NA,5476
NA,ITS-551993,Mesopenaeus mariae,NE,NA,am,39,Maldives,39,NA,5476
NA,ITS-551538,Benthesicymus tirmiziae,NE,NA,am,39,Maldives,220,NA,5476
NA,ITS-659868,Cinetorhynchus concolor,NE,NA,am,39,Maldives,38,NA,5476
NA,ITS-659908,Alpheus coetivensis,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Bch-442321,Rhinolambrus contrarius,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Bch-209435,Catoptrus inaequalis,NE,NA,am,39,Maldives,7,NA,5476
NA,ITS-95883,Parapenaeopsis uncta,NE,NA,am,39,Maldives,7,NA,5476
NA,ITS-96636,Alpheus bisincisus,NE,NA,am,39,Maldives,31,NA,5476
NA,ITS-98244,Sympagurus brevipes,NE,NA,am,39,Maldives,25,NA,5476
NA,ITS-656196,Alcockianum alcockianum,NE,NA,am,39,Maldives,59,NA,5476
NA,ITS-656184,Megalasma minus,NE,NA,am,39,Maldives,44,NA,5476
NA,W-Pol-209689,Chloeia fusca,NE,NA,am,39,Maldives,37,NA,5476
NA,W-Pol-129978,Timarete anchylochaeta,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Pol-334912,Tetreres philippinensis,NE,NA,am,39,Maldives,1,NA,5476
NA,SLB-70336,Anodontia philippiana,NE,NA,am,39,Maldives,38,NA,5476
NA,URM-2-2409,Lissoclinum nebulosum,NE,NA,am,39,Maldives,5,NA,5476
NA,URM-2-2772,Cystodytes violatinctus,NE,NA,am,39,Maldives,38,NA,5476
NA,URM-2-1092,Pallenopsis californica,NE,NA,am,39,Maldives,170,NA,5476
NA,URM-2-1158,Pallenopsis tydemani,NE,NA,am,39,Maldives,3,NA,5476
NA,URM-2-1245,Pycnogonum tuberculatum,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-29803,Colossendeis gardineri,NE,NA,am,39,Maldives,52,NA,5476
NA,SLB-49307,Epigonichthys lucayanum,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-119253,Gastroptychus hendersoni,NE,NA,am,39,Maldives,42,NA,5476
NA,SLB-131149,Synalpheus trispinosus,NE,NA,am,39,Maldives,35,NA,5476
NA,W-Msc-567156,Pugilina cochlidium,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-139594,Notarchus indicus,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-95701,Graptacme africana,NE,NA,am,39,Maldives,3,NA,5476
NA,W-Sca-344268,Cadulus aratus,NE,NA,am,39,Maldives,41,NA,5476
NA,W-Sca-344492,Calliodentalium semitracheatum,NE,NA,am,39,Maldives,43,NA,5476
NA,W-Msc-558469,Noumea varians,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-99083,Aega alazon,NE,NA,am,39,Maldives,41,NA,5476
NA,W-Msc-592671,Scintilla nitidella,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-101989,Gonodactylellus demanii,NE,NA,am,39,Maldives,8,NA,5476
NA,Chn-dd8f0e66-32f6-41d8-b6aa-eaca7bf2fff4,Clorida denticauda,NE,NA,am,39,Maldives,23,NA,5476
NA,W-Msc-533842,Goniodoris savignyi,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-539898,Iacra seychellarum,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-534009,Crosslandia viridis,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-156497,Solidobalanus echinoplacis,NE,NA,am,39,Maldives,31,NA,5476
NA,SLB-112606,Pasiphaea alcocki,NE,NA,am,39,Maldives,60,NA,5476
NA,W-Msc-511653,Zafrona striatula,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-113073,Pasiphaea rathbunae,NE,NA,am,39,Maldives,30,NA,5476
NA,W-Pol-413991,Drilonereis logani,NE,NA,am,39,Maldives,41,NA,5476
NA,SLB-194337,Hydroides heterocerus,NE,NA,am,39,Maldives,23,NA,5476
NA,W-Cum-181794,Iphinoe calmani,NE,NA,am,39,Maldives,22,NA,5476
NA,SLB-118067,Diogenes jousseaumei,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-156134,Oxynaspis aurivillii,NE,NA,am,39,Maldives,41,NA,5476
NA,SLB-156581,Neoacasta laevigata,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-156582,Pectinoacasta pectinipes,NE,NA,am,39,Maldives,19,NA,5476
NA,W-Ase-459524,Aquilonastra burtoni,NE,NA,am,39,Maldives,23,NA,5476
NA,SLB-184554,Minutella minuta,NE,NA,am,39,Maldives,3,NA,5476
NA,W-Msc-391654,Parvamussium formosum,NE,NA,am,39,Maldives,39,NA,5476
NA,W-Bch-444379,Lophozozymus edwardsi,NE,NA,am,39,Maldives,36,NA,5476
NA,SLB-190043,Galathea amamiensis,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-190143,Lissocarcinus polyboides,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Bch-444948,Macrophthalmus serenei,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-190165,Micropagurus polynesiensis,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-190322,Pagurixus carinimanus,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Bch-442236,Thyrolambrus efflorescens,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-525583,Tuba valkyrie,NE,NA,am,39,Maldives,3,NA,5476
NA,W-Iso-255398,Apanthura microps,NE,NA,am,39,Maldives,8,NA,5476
NA,SLB-117807,Joeropsis indicus,NE,NA,am,39,Maldives,38,NA,5476
NA,ITS-551518,Parahepomadus vaubani,NE,NA,am,39,Maldives,43,NA,5476
NA,ITS-564706,Axiopsis consobrina,NE,NA,am,39,Maldives,38,NA,5476
NA,ITS-612227,Anchistus gravieri,NE,NA,am,39,Maldives,38,NA,5476
NA,ITS-612309,Palaemonella crosnieri,NE,NA,am,39,Maldives,38,NA,5476
NA,ITS-612436,Sandimenes hirsutus,NE,NA,am,39,Maldives,38,NA,5476
NA,ITS-89965,Euchaetomera glyphidophthalmica,NE,NA,am,39,Maldives,37,NA,5476
NA,W-Bch-107406,Thalamita gloriensis,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Bch-207578,Ocypode ceratophthalmus,NE,NA,am,39,Maldives,38,NA,5476
NA,ITS-656252,Chelonibia caretta,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-27242,Annandaleum lambda,NE,NA,am,39,Maldives,59,NA,5476
NA,SLB-3419,Typosyllis cornuta,NE,NA,am,39,Maldives,22,NA,5476
NA,W-Pol-130421,Nereis anomala,NE,NA,am,39,Maldives,23,NA,5476
NA,W-Pol-152293,Scoletoma tetraura,NE,NA,am,39,Maldives,11,NA,5476
NA,URM-Cn-5200,Paracyathus parvulus,NE,NA,am,39,Maldives,36,NA,5476
NA,SLB-37119,Didemnum obscurum,NE,NA,am,39,Maldives,38,NA,5476
NA,URM-2-2371,Leptoclinides reticulatus,NE,NA,am,39,Maldives,38,NA,5476
NA,URM-2-2811,Eudistoma hospitale,NE,NA,am,39,Maldives,38,NA,5476
NA,URM-2-3022,Aplidium mernooensis,NE,NA,am,39,Maldives,2,NA,5476
NA,URM-2-959,Anoplodactylus arescus,NE,NA,am,39,Maldives,38,NA,5476
NA,URM-2-1133,Pallenopsis mollissima,NE,NA,am,39,Maldives,5,NA,5476
NA,ITS-154830,Aspidosiphon laevis,NE,NA,am,39,Maldives,38,NA,5476
NA,ITS-Mam-612597,Balaenoptera brydei,NE,NA,am,39,Maldives,337,NA,5476
NA,W-Hyd-285439,Dynamena heterodonta,NE,NA,am,39,Maldives,2,NA,5476
NA,W-Bch-208844,Thalamita demani,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-130060,Uroptychus acostalis,NE,NA,am,39,Maldives,46,NA,5476
NA,SLB-130750,Alpheus bicostatus,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-130972,Alpheus stanleyi,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-88442,Metapenaeopsis borradailei,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-93808,Conchoecia mamillata,NE,NA,am,39,Maldives,32,NA,5476
NA,W-Sca-344495,Compressidentalium compressiusculum,NE,NA,am,39,Maldives,107,NA,5476
NA,W-Sca-344553,Tesseracme quadrapicalis,NE,NA,am,39,Maldives,42,NA,5476
NA,W-Sca-344511,Graptacme lactea,NE,NA,am,39,Maldives,31,NA,5476
NA,W-Sca-344252,Entalina mirifica,NE,NA,am,39,Maldives,86,NA,5476
NA,SLB-97439,Antalis perinvoluta,NE,NA,am,39,Maldives,49,NA,5476
NA,W-Sca-344182,Dentalium tomlini,NE,NA,am,39,Maldives,36,NA,5476
NA,SLB-100676,Scintilla anomala,NE,NA,am,39,Maldives,36,NA,5476
NA,SLB-102170,Lysiosquillina lisa,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-112095,Trachycardium flavum,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Pol-340691,Websterinereis punctata,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Pol-333699,Kinbergonuphis investigatoris,NE,NA,am,39,Maldives,23,NA,5476
NA,W-Bch-442718,Caphyra loevis,NE,NA,am,39,Maldives,25,NA,5476
NA,SLB-118939,Atys cylindricus,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-136981,Kappaphycus alvarezii,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-155737,Nematopagurus squamichelis,NE,NA,am,39,Maldives,40,NA,5476
NA,SLB-158016,Munidopsis levis,NE,NA,am,39,Maldives,24,NA,5476
NA,Chn-d99f6747-b64f-4916-8b24-df588e80e148,Galacantha valdiviae,NE,NA,am,39,Maldives,24,NA,5476
NA,W-Msc-387373,Propeamussium alcocki,NE,NA,am,39,Maldives,21,NA,5476
NA,W-Bch-209147,Domecia glabra,NE,NA,am,39,Maldives,33,NA,5476
NA,W-Bch-441579,Hyastenus uncifer,NE,NA,am,39,Maldives,34,NA,5476
NA,W-Bch-444419,Lithoscaptus paradoxus,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-190384,Periclimenaeus orbitocarinatus,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-216248,Nerita textilis,NE,NA,am,39,Maldives,8,NA,5476
NA,W-Bch-444134,Euxanthus huonii,NE,NA,am,39,Maldives,38,NA,5476
NA,ITS-564778,Parascytoleptus tridens,NE,NA,am,39,Maldives,38,NA,5476
NA,ITS-564810,Ambiaxius alcocki,NE,NA,am,39,Maldives,9,NA,5476
NA,ITS-612516,Periclimenes uniunguiculatus,NE,NA,am,39,Maldives,1,NA,5476
NA,W-Iso-257081,Sphaeroma terebrans,NE,NA,am,39,Maldives,35,NA,5476
NA,SLB-155752,Oncopagurus monstrosus,NE,NA,am,39,Maldives,25,NA,5476
NA,W-Pol-131381,Sphaerosyllis capensis,NE,NA,am,39,Maldives,36,NA,5476
NA,W-Hyd-290274,Larsonia pterophylla,NE,NA,am,39,Maldives,2,NA,5476
NA,W-Ase-234904,Eremicaster pacificus,NE,NA,am,39,Maldives,5,NA,5476
NA,URM-2-4094,Symplegma bahraini,NE,NA,am,39,Maldives,38,NA,5476
NA,URM-2-771,Nymphon femorale,NE,NA,am,39,Maldives,183,NA,5476
NA,ITS-772590,Aspidosiphon venabulum,NE,NA,am,39,Maldives,45,NA,5476
NA,SLB-80374,Graptacme elpis,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-343689,Neopilina galatheae,NE,NA,am,39,Maldives,204,NA,5476
NA,W-Msc-207847,Plicatula plicata,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-591359,Anomia achaeus,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-131016,Arete dorsalis,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-131044,Prionalpheus sulu,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-94111,Leucosolenia cerebrum,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Sca-344462,Polyschides arnaudi,NE,NA,am,39,Maldives,4,NA,5476
NA,W-Sca-344218,Fissidentalium shoplandi,NE,NA,am,39,Maldives,48,NA,5476
NA,W-Sca-344486,Coccodentalium gemmiparum,NE,NA,am,39,Maldives,88,NA,5476
NA,W-Sca-344239,Laevidentalium leptosceles,NE,NA,am,39,Maldives,89,NA,5476
NA,SLB-97188,Eudistoma atrum,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Sca-344377,Gadila virginalis,NE,NA,am,39,Maldives,2,NA,5476
NA,W-Sca-344173,Dentalium oryx,NE,NA,am,39,Maldives,24,NA,5476
NA,W-Msc-494470,Elysia rufescens,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-98108,Antalis usitatum,NE,NA,am,39,Maldives,56,NA,5476
NA,W-Iso-216053,Santia spicata,NE,NA,am,39,Maldives,35,NA,5476
NA,W-Iso-216064,Stenetrium quinquedens,NE,NA,am,39,Maldives,34,NA,5476
NA,SLB-101837,Alima hieroglyphica,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-395927,Sansonia alisonae,NE,NA,am,39,Maldives,15,NA,5476
NA,W-Pol-209860,Dorvillea gardineri,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Pol-333437,Euthalenessa festiva,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-154915,Levisquilla minor,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-155721,Pseudopaguristes hians,NE,NA,am,39,Maldives,19,NA,5476
NA,Chn-2ddce54e-f195-404c-a982-bc296b2a7e64,Neoacasta glans,NE,NA,am,39,Maldives,20,NA,5476
NA,W-Oph-244191,Ophiothrix savignyi,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-169922,Polyplectana kefersteini,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-189539,Albunea elioti,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-189636,Ciliopagurus galzini,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Bch-208993,Liomera striolata,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-190487,Systellaspis guillei,NE,NA,am,39,Maldives,1,NA,5476
NA,W-Oph-213444,Ophiocentrus inaequalis,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-13205,Amakusanthura dubia,NE,NA,am,39,Maldives,2,NA,5476
NA,ITS-551974,Gordonella kensleyi,NE,NA,am,39,Maldives,26,NA,5476
NA,ITS-564720,Calaxius acutirostris,NE,NA,am,39,Maldives,32,NA,5476
NA,ITS-612428,Periclimenes gonioporae,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-12009,Actumnus obesus,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-22160,Lophogaster affinis,NE,NA,am,39,Maldives,5,NA,5476
NA,SLB-9972,Cryptodromiopsis plumosa,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Iso-256902,Limnoria pfefferi,NE,NA,am,39,Maldives,38,NA,5476
NA,WBD-Eup-89,Thysanopoda astylata,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-27209,Glyptelasma annandalei,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Pol-130084,Euphrosine myrtosa,NE,NA,am,39,Maldives,18,NA,5476
NA,SLB-64473,Halopteris constricta,NE,NA,am,39,Maldives,2,NA,5476
NA,W-Hyd-285083,Tiaropsidium roseum,NE,NA,am,39,Maldives,38,NA,5476
NA,URM-2-2507,Polysyncraton rostrum,NE,NA,am,39,Maldives,38,NA,5476
NA,URM-2-2862,Eudistoma toealense,NE,NA,am,39,Maldives,36,NA,5476
NA,URM-2-3709,Bathystyeloides anfractus,NE,NA,am,39,Maldives,5,NA,5476
NA,SLB-38988,Polyandrocarpa rollandi,NE,NA,am,39,Maldives,2,NA,5476
NA,URM-2-1139,Pallenopsis paramollis,NE,NA,am,39,Maldives,14,NA,5476
NA,ITS-772589,Aspidosiphon thomassini,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Hyd-220595,Gymnangium eximium,NE,NA,am,39,Maldives,2,NA,5476
NA,SLB-130155,Uroptychus soyomaruae,NE,NA,am,39,Maldives,88,NA,5476
NA,SLB-130748,Alpheus barbatus,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-88786,Pinctada fucata,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Por-170461,Cliona mucronata,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Msc-216871,Mauritia depressa,NE,NA,am,39,Maldives,1,NA,5476
NA,W-Msc-209600,Hypselodoris nigrostriata,NE,NA,am,39,Maldives,2,NA,5476
NA,SLB-96179,Cadulus campylus,NE,NA,am,39,Maldives,31,NA,5476
NA,SLB-96278,Fissidentalium ceras,NE,NA,am,39,Maldives,3,NA,5476
NA,W-Sca-344384,Siphonodentalium colubridens,NE,NA,am,39,Maldives,90,NA,5476
NA,W-Sca-344279,Cadulus cyathoides,NE,NA,am,39,Maldives,39,NA,5476
NA,W-Sca-344343,Gadila doumenci,NE,NA,am,39,Maldives,25,NA,5476
NA,SLB-97122,Paradentalium natalense,NE,NA,am,39,Maldives,3,NA,5476
NA,SLB-97795,Halgerda wasinensis,NE,NA,am,39,Maldives,35,NA,5476
NA,SLB-97834,Thecacera pacifica,NE,NA,am,39,Maldives,38,NA,5476
NA,W-Iso-216055,Hansenium expansum,NE,NA,am,39,Maldives,8,NA,5476
NA,W-Iso-216049,Joeropsis dimorpha,NE,NA,am,39,Maldives,30,NA,5476
NA,W-Iso-216060,Mizothenar serratum,NE,NA,am,39,Maldives,37,NA,5476
NA,W-Msc-207757,Anadara ehrenbergi,NE,NA,am,39,Maldives,38,NA,5476
NA,SLB-101840,Gonodactylaceus randalli,NE,NA,am,39,Maldives,36,NA,5476
NA,W-Msc-216467,Parapholas quadrizonata,NE,NA,am,39,Maldives,23,NA,5476
NA,SLB-113349,Acar revelata,NE,NA,am,39,Maldives,2,NA,5476
NA,SLB-114252,Anodontia vesicula,NE,NA,am,39,Maldives,23,NA,5476
NA,W-Pol-209914,Streblosoma persica,NE,NA,am,39,Maldives,45,NA,5476
NA,SLB-152567,Calothrix confervicola,NE,NA,am,39,Maldives,38,NA,5476
